ID,Age,Gender,LicenceCountry,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
A2199626,70,M,UK,30,0,0,1600,5,Garage,2,Yes
A25894509,70,M,UK,8,0,4,1200,5,Road,4,Yes
B63735572,60,M,UK,18,0,1,1600,4,Garage,7,No
A82554518,18,F,Ireland,1,0,2,1400,4,Garage,6,No
B44988567,59,F,UK,14,0,2,1200,4,Garage,1,No
B79440209,39,F,UK,7,0,2,1200,3,Garage,1,No
B16304921,78,M,UK,58,8,2,1400,3,Garage,2,Yes
B82481064,62,F,UK,27,4,4,1200,4,Garage,7,Yes
A54538068,69,M,UK,30,0,4,1200,2,Garage,2,No
B12006890,30,F,UK,13,0,4,1200,4,Garage,1,No
A15871280,62,F,UK,3,0,0,1800,3,Garage,1,No
B55003269,52,F,UK,2,0,1,1400,5,Drive,2,No
A42418286,77,M,UK,3,0,4,1200,4,Drive,10,Yes
A77559188,30,F,UK,4,0,1,1400,5,Garage,4,No
B76444680,68,F,UK,24,0,1,1200,5,Road,15,Yes
A9681198,55,F,UK,35,0,3,2000,6,Drive,1,Yes
B5315979,29,M,UK,12,0,0,1600,4,Garage,5,No
B91377054,23,M,UK,1,0,0,1200,6,Garage,3,Yes
A42627966,78,M,UK,13,0,3,1400,4,Garage,9,No
B76072349,31,M,UK,13,0,1,1200,3,Road,3,No
B83055459,43,M,UK,9,0,2,1200,4,Garage,3,No
A22087983,57,F,UK,32,0,3,1600,3,Garage,2,No
A10615636,29,M,UK,9,0,4,1200,5,Road,2,Yes
A36226748,55,M,UK,20,0,4,1200,6,Garage,11,No
B21939976,77,F,UK,36,0,4,1600,4,Garage,1,Yes
A73613505,40,F,UK,4,0,2,1200,2,Garage,9,No
A18569990,29,F,UK,9,0,1,1200,3,Garage,1,No
B94000141,32,F,UK,9,0,4,1600,3,Garage,1,No
A42525885,43,F,UK,26,0,3,1400,6,Garage,4,No
A61767851,38,F,UK,18,0,0,1800,4,Garage,1,No
A22165023,43,M,UK,15,0,3,1600,4,Garage,16,No
B40411999,40,M,UK,17,0,4,1200,6,Garage,6,No
A15094568,51,M,UK,4,0,2,1200,2,Garage,2,No
B63898401,42,M,UK,15,8,1,1400,5,Garage,15,Yes
A22807203,70,M,UK,50,0,4,1800,6,Road,1,Yes
A59342278,30,M,UK,4,0,4,1600,6,Garage,1,No
A62793622,54,M,UK,1,0,4,1200,6,Garage,1,No
A7123374,64,F,UK,3,8,0,1600,4,Garage,2,Yes
B34493723,58,M,UK,26,8,1,1200,6,Garage,3,Yes
B78015091,37,M,UK,17,4,2,1200,6,Garage,4,Yes
A7627714,71,M,UK,3,0,0,1200,3,Road,13,Yes
B98417868,58,M,UK,2,0,0,1400,2,Drive,1,No
A29722078,61,F,UK,18,0,4,1200,4,Garage,3,No
A64373525,45,F,UK,22,8,4,1400,2,Garage,18,Yes
B14926792,80,F,UK,56,0,4,1200,2,Garage,1,Yes
B17730141,18,F,UK,1,0,4,1200,5,Garage,1,No
B20206955,19,M,UK,1,0,0,1800,4,Garage,1,Yes
B92126211,66,F,UK,21,0,3,1400,2,Garage,12,Yes
A25307539,79,F,UK,44,0,2,1200,3,Garage,9,Yes
B22691602,75,F,UK,13,8,0,1400,4,Garage,11,Yes
B51272631,23,F,UK,4,0,4,1400,4,Garage,8,Yes
B91269005,64,M,UK,29,0,2,1200,3,Garage,13,No
A96720469,79,M,UK,47,8,1,1400,3,Road,10,Yes
A79057035,72,M,UK,44,0,4,1200,4,Garage,1,No
B27487021,45,F,UK,18,0,1,2200,6,Garage,3,Yes
A54681958,55,F,UK,14,0,3,1800,4,Garage,3,No
A46475464,72,M,UK,30,0,3,1200,6,Garage,5,No
B56160832,71,F,UK,17,8,2,1600,3,Garage,12,Yes
B2491709,66,F,UK,12,0,3,1200,2,Road,4,No
B678144,40,M,UK,23,0,2,1400,6,Garage,2,No
A76811096,68,M,UK,39,0,3,1400,6,Garage,11,Yes
A21494524,55,M,UK,11,0,3,1600,7,Road,6,Yes
B50690612,36,F,UK,5,0,2,1200,5,Drive,12,No
B93042565,46,F,UK,22,0,4,1400,2,Road,3,No
A47205714,75,M,UK,48,8,2,1800,6,Garage,10,Yes
A80815121,43,F,UK,26,0,1,1200,6,Garage,1,No
A27508014,58,M,UK,22,0,1,1200,4,Drive,7,No
B94061565,21,M,UK,1,0,3,1200,6,Drive,7,Yes
A14623003,56,M,UK,18,8,1,1200,2,Garage,19,Yes
B77650830,71,M,UK,6,0,0,1400,5,Garage,1,No
B35484279,72,F,UK,44,0,2,2000,4,Garage,8,Yes
B97250824,80,M,UK,55,0,1,1400,4,Garage,7,No
A4825330,53,M,UK,20,0,2,1200,4,Garage,16,No
B68947711,78,F,UK,41,0,3,2000,4,Garage,17,Yes
A66906208,67,F,UK,1,0,0,1400,4,Garage,3,Yes
A31856044,59,M,UK,20,0,3,1600,4,Garage,8,No
A21728781,18,M,UK,1,4,1,1400,6,Garage,3,Yes
B68491809,25,F,UK,5,0,3,1400,5,Garage,1,No
A32213104,40,F,UK,11,0,2,1200,5,Garage,1,No
B89974716,67,M,UK,6,0,0,1200,3,Road,10,Yes
B64536496,44,M,UK,5,0,1,1400,6,Garage,18,No
A56243698,77,M,UK,23,0,4,1200,6,Garage,1,No
A18012768,68,M,UK,13,4,2,1400,3,Garage,12,Yes
A71026076,21,F,UK,1,0,2,1200,5,Garage,1,No
B29970293,62,M,UK,13,4,3,1200,4,Garage,1,Yes
A36618957,78,M,UK,7,0,2,1600,4,Road,11,Yes
A97678918,26,M,UK,1,0,3,1400,6,Garage,1,No
A27054538,72,M,UK,26,0,3,1400,6,Garage,2,No
A83326210,70,F,UK,8,0,3,1200,4,Road,14,Yes
B70172801,48,M,UK,20,0,2,1200,6,Garage,9,No
B36456787,40,M,UK,22,0,0,2000,4,Garage,3,No
A75401332,52,F,UK,16,0,0,1400,5,Drive,5,No
A54731106,48,F,UK,15,0,4,1200,5,Garage,1,No
B73365911,50,F,UK,14,0,0,1200,5,Garage,18,No
A76716046,21,M,UK,1,8,2,1200,5,Garage,5,Yes
B26106433,74,M,UK,56,0,2,1800,7,Road,1,Yes
A46860271,78,M,UK,39,0,1,1200,5,Road,5,Yes
B84951974,21,F,UK,1,0,4,1400,5,Garage,11,Yes
B37654383,49,F,UK,3,0,2,1800,4,Garage,14,Yes
B67361970,44,F,UK,15,0,0,1400,2,Garage,4,No
A90347337,41,M,UK,1,0,1,1600,7,Road,1,Yes
B49118715,23,F,UK,3,0,4,1400,6,Garage,7,Yes
B81900343,54,F,UK,14,0,0,1200,4,Garage,5,No
B56841254,33,M,UK,12,0,4,1200,6,Garage,1,No
A28771602,77,F,UK,13,0,3,1400,4,Garage,5,Yes
B65523988,44,F,UK,7,0,2,1200,3,Garage,2,No
A17056748,39,F,UK,11,0,0,1400,7,Road,8,Yes
B41042872,38,F,UK,6,0,0,1200,6,Garage,5,No
A28229809,48,F,UK,9,0,3,1200,6,Garage,8,No
B32423717,44,M,UK,10,0,0,1600,5,Garage,1,No
B55340048,45,F,UK,19,0,3,1200,4,Garage,2,No
A40794689,73,M,UK,29,0,1,1200,4,Road,3,Yes
B59297621,42,F,UK,4,0,4,1200,4,Garage,1,No
A43665577,46,M,UK,17,0,1,1200,5,Garage,2,No
B20704328,30,F,UK,5,0,4,1200,2,Garage,1,No
B92253466,66,F,UK,15,0,2,1200,5,Garage,10,No
B9282242,22,M,UK,2,0,3,1600,5,Garage,8,Yes
A47065685,64,M,UK,26,4,1,1400,3,Garage,17,Yes
A38900501,69,M,UK,3,0,3,1600,6,Garage,10,Yes
A3896487,40,M,UK,20,0,2,1400,6,Road,9,Yes
B98229886,78,F,UK,8,0,1,2000,6,Road,1,Yes
B84219497,69,M,UK,6,0,3,1400,3,Garage,4,No
B95206823,51,M,UK,19,8,3,1400,6,Garage,2,Yes
B68747429,30,M,UK,13,0,4,1200,4,Garage,1,No
A2131148,37,M,UK,17,0,2,1400,3,Garage,2,No
A62056818,67,M,UK,32,4,4,1200,3,Garage,10,Yes
A511893,37,M,UK,12,4,2,1200,5,Road,10,Yes
A73776247,44,M,UK,9,0,2,1400,5,Garage,14,No
B80601190,21,M,UK,2,0,0,1600,2,Garage,15,Yes
A16163051,39,F,UK,6,0,3,1200,3,Garage,14,No
B6424155,55,M,UK,34,0,1,1200,4,Garage,3,No
A80304312,31,F,UK,13,0,3,1200,3,Garage,1,No
A12508198,32,F,UK,8,0,1,1200,4,Garage,2,No
A87244804,25,M,UK,3,0,4,1400,4,Garage,2,No
A79899872,30,M,UK,10,0,2,1600,7,Garage,2,No
B74131192,74,F,UK,16,0,2,1200,5,Road,1,Yes
B81751803,24,F,UK,2,0,3,1200,6,Road,6,Yes
A93196609,25,F,UK,7,0,2,1200,6,Road,1,No
B98071073,28,M,UK,10,0,2,1200,6,Garage,10,No
A84840121,18,F,UK,1,0,4,1200,6,Garage,5,No
B95529989,31,F,UK,6,0,0,1200,3,Garage,10,No
B85498276,30,F,UK,3,0,0,1400,4,Garage,1,No
B89648603,23,F,UK,3,0,3,1400,6,Drive,16,Yes
B75256144,48,M,UK,11,8,2,1200,2,Road,5,Yes
A10600787,42,F,UK,3,0,0,1200,3,Garage,1,No
A18935550,55,F,UK,12,4,3,1400,3,Garage,7,Yes
A1960023,25,F,UK,7,0,4,1400,4,Garage,4,No
B34299678,31,F,UK,3,0,0,1200,5,Garage,2,No
A7662139,57,M,UK,18,0,2,1600,5,Garage,1,Yes
B87590802,22,M,UK,2,8,4,1400,3,Garage,3,Yes
A39177854,22,F,UK,4,0,0,1400,4,Drive,9,Yes
B78069173,73,M,UK,39,0,1,1400,3,Garage,5,No
B31431229,41,M,UK,21,0,0,1200,2,Garage,2,No
B53767986,57,F,UK,5,0,2,1200,5,Garage,1,No
A77029289,18,F,UK,1,0,1,1200,3,Garage,3,No
A40546582,48,F,UK,15,8,1,1400,5,Garage,2,Yes
A31252893,59,F,UK,37,4,3,1400,6,Road,9,Yes
A40559548,46,F,UK,6,0,0,1800,6,Garage,3,No
A43324598,46,M,UK,4,0,1,1600,7,Garage,1,Yes
A86870394,64,M,UK,24,0,0,1200,4,Garage,1,No
A46349221,51,F,UK,19,0,2,1200,5,Garage,17,No
B43910590,79,M,UK,30,0,3,1400,6,Garage,1,No
B58458720,21,F,UK,1,0,0,1400,2,Garage,3,No
A39281583,44,F,UK,20,0,4,1800,7,Garage,5,No
B33254330,68,F,UK,16,0,2,1200,3,Garage,1,No
B81203967,45,M,UK,4,8,2,1600,5,Road,3,Yes
B11813974,80,F,UK,55,0,3,1200,3,Garage,4,Yes
A94642392,54,M,UK,24,0,1,1200,3,Garage,1,No
B33339415,66,F,UK,17,0,0,1200,4,Garage,2,No
B778635,59,M,UK,29,0,0,1400,3,Garage,3,No
B90618046,39,M,UK,20,0,0,1200,5,Road,3,No
B11376082,35,M,UK,7,4,1,1200,4,Road,15,Yes
A53199948,27,M,UK,3,8,4,1800,7,Road,1,Yes
B61589403,48,M,UK,12,0,2,1200,6,Garage,1,No
B1905677,22,M,UK,5,0,0,1400,4,Garage,4,Yes
B86819448,76,M,UK,30,8,1,1400,4,Garage,2,Yes
A88287082,70,M,UK,4,0,3,1200,4,Road,1,Yes
B72351684,48,M,UK,19,0,2,1200,4,Garage,16,No
A85837722,66,M,UK,48,0,0,1200,3,Garage,18,Yes
B23179752,60,M,UK,14,0,1,1200,6,Garage,1,No
A3371200,35,F,UK,3,4,1,1200,5,Garage,14,Yes
B53199514,78,M,UK,5,4,0,1600,2,Garage,10,Yes
B67123902,30,M,UK,10,0,2,1200,6,Garage,4,No
B8257508,38,F,UK,5,0,2,1400,5,Garage,4,No
B60722143,28,F,UK,10,0,4,1200,3,Garage,1,No
A67079344,18,F,UK,1,0,3,1400,5,Drive,1,No
B72258946,19,F,UK,1,0,2,1200,6,Garage,7,No
A63829760,64,M,UK,26,0,0,1400,4,Garage,1,No
B3206297,51,M,UK,5,0,4,1200,6,Garage,2,No
B72247975,80,F,UK,58,0,2,1400,3,Garage,2,Yes
B36169359,72,M,UK,30,0,1,1600,3,Garage,2,No
A8710987,58,M,UK,31,0,0,1400,6,Garage,18,Yes
B67528194,39,F,UK,19,0,0,1800,6,Garage,2,No
B23115905,67,F,UK,35,0,2,1400,4,Garage,1,Yes
B70531919,38,F,UK,15,0,4,1200,4,Road,8,No
A9187955,45,F,UK,27,0,0,2000,5,Garage,3,No
B32243298,62,M,UK,45,0,0,1400,4,Garage,1,No
B48543643,47,M,UK,18,0,1,1600,5,Garage,18,Yes
B37249673,44,F,UK,26,0,2,1600,6,Garage,4,No
B47979416,37,F,UK,8,0,2,1200,5,Garage,8,No
A53098018,44,M,UK,20,4,2,1200,2,Garage,7,Yes
A39639286,22,M,UK,4,0,0,1600,4,Drive,10,Yes
A63057621,70,F,UK,4,0,1,1600,5,Garage,3,Yes
B99536495,64,M,UK,12,0,2,1600,4,Garage,8,No
A60953401,46,F,UK,28,0,0,1800,3,Garage,1,No
A46360863,44,F,UK,11,0,2,1400,2,Drive,3,No
B15613389,38,M,UK,12,0,3,1400,4,Garage,17,No
A12499801,33,F,UK,2,8,0,1400,4,Road,13,Yes
A37532472,52,M,UK,1,0,1,1800,4,Garage,4,Yes
A37784212,75,M,UK,56,4,3,1600,6,Road,2,Yes
B54351964,32,F,UK,2,4,0,1400,4,Road,19,Yes
B63948959,65,F,UK,30,0,1,1200,3,Road,12,Yes
B1817120,35,F,UK,15,0,1,1200,6,Road,2,No
B93014578,66,F,UK,14,0,4,1400,3,Road,9,Yes
B73648446,23,F,UK,3,0,3,1400,2,Drive,8,Yes
B49776310,72,F,UK,38,0,4,1400,4,Road,1,Yes
A52202796,51,F,UK,6,0,2,1800,4,Garage,7,No
B11091875,37,M,UK,11,0,1,1600,4,Garage,3,No
A69697506,61,F,UK,5,0,4,1400,3,Garage,2,No
A16685657,68,M,UK,5,8,1,1600,6,Road,5,Yes
B3598604,44,F,UK,18,0,0,1200,2,Garage,13,No
B17710451,49,M,UK,28,0,3,1200,3,Road,10,No
A74084874,50,F,UK,29,0,0,1400,2,Garage,8,No
B74485914,21,M,UK,1,4,3,1200,5,Garage,10,No
A57170017,64,F,UK,42,0,4,1400,2,Garage,1,No
A22864128,80,M,UK,30,0,1,1600,5,Garage,1,No
A58657990,40,M,UK,20,0,0,1200,6,Garage,1,No
B55536743,34,F,UK,12,0,1,1200,5,Garage,13,No
B88005222,78,M,UK,42,0,3,1400,4,Garage,6,No
B16288671,68,F,UK,38,8,4,1600,7,Garage,6,Yes
B1352433,32,F,UK,3,0,4,1400,4,Garage,12,No
A15522445,33,M,UK,9,0,0,1400,3,Garage,14,No
B8475593,48,F,UK,12,0,2,1400,5,Garage,2,No
A73760032,32,M,UK,5,0,0,1600,6,Garage,10,No
A4157081,70,F,UK,21,8,3,1800,6,Garage,2,Yes
B55597978,33,M,UK,6,0,1,1200,2,Garage,2,No
A13272968,25,M,UK,5,0,3,1200,6,Garage,14,No
A22945549,21,F,UK,1,0,2,1200,5,Garage,2,No
B33490526,52,F,UK,27,0,4,1400,7,Road,3,Yes
B75369260,58,M,UK,16,0,2,1400,3,Garage,1,No
B83236245,62,M,UK,7,8,3,1200,3,0,1,Yes
A99550250,79,F,UK,10,8,1,1400,6,Garage,13,Yes
B89687900,75,F,UK,35,0,4,1400,3,Garage,3,Yes
A29010572,55,F,UK,9,0,2,2000,4,Garage,1,No
A20378483,75,M,UK,48,0,3,1800,7,Garage,1,Yes
A31141513,53,F,UK,1,0,1,1200,5,Garage,9,No
A60752496,72,Female,UK,36,0,1,1400,7,Drive,11,Yes
A56721446,49,M,UK,28,0,3,1200,3,Garage,10,No
A54280169,48,M,UK,20,0,1,1400,5,Garage,9,No
B65139654,30,F,UK,12,0,0,1200,2,Garage,1,No
A53973862,57,M,UK,36,0,0,1200,3,Road,7,Yes
B29477142,42,M,UK,1,0,1,1200,2,Garage,17,No
B51901225,70,F,UK,26,0,2,1200,6,Garage,5,Yes
A12706710,68,M,UK,35,0,4,1800,5,Garage,5,Yes
A18307249,32,F,UK,1,0,4,1400,3,Garage,3,No
A91368421,18,M,UK,1,0,4,1600,6,Garage,3,Yes
B43041008,50,M,UK,23,8,3,1200,4,Garage,14,Yes
A53703131,42,F,UK,22,0,2,1400,6,Garage,1,No
B78684439,38,M,UK,17,0,3,1200,3,Garage,5,No
A7915505,46,M,UK,18,0,4,1400,4,Drive,1,No
A76532944,21,M,UK,4,4,3,1600,6,Drive,3,Yes
A73418517,30,M,UK,8,0,1,1800,6,Garage,12,No
A35969574,42,M,UK,8,8,4,1600,3,Garage,1,Yes
B27318017,77,M,UK,13,0,2,1400,7,Drive,2,Yes
A90027361,54,M,UK,6,0,3,1200,6,Garage,10,No
B14634580,25,F,UK,6,0,1,1200,3,Road,1,No
B3608615,18,F,UK,1,0,4,1600,7,Road,7,Yes
A18612553,40,F,UK,20,0,2,1800,6,Garage,4,No
B50125831,42,M,UK,25,0,2,1200,3,Garage,6,No
A52942577,19,M,UK,2,0,0,1400,6,Garage,5,Yes
A5920948,43,M,UK,24,4,0,1200,2,Garage,5,Yes
B20563909,34,F,UK,3,0,2,1400,5,Road,3,No
A12698213,73,M,UK,30,0,2,1200,2,Road,2,No
B49539579,65,M,UK,7,0,4,1200,6,Garage,9,No
B37124594,41,M,UK,2,8,1,1400,5,Garage,4,Yes
A40681565,77,F,UK,7,0,3,1200,4,Garage,2,Yes
A1128495,70,M,UK,8,0,2,1200,3,Garage,6,No
A12262507,59,F,UK,7,0,3,1400,6,Garage,16,Yes
B37449421,73,M,UK,39,0,1,1200,4,Garage,7,No
B9413319,58,M,UK,12,0,3,1400,3,Road,2,No
A71888924,68,F,UK,10,0,3,1400,2,Drive,11,Yes
B63375492,31,F,UK,4,0,2,1400,5,Garage,2,No
A73499899,61,F,UK,31,0,4,1400,3,Garage,1,No
B69869636,57,M,UK,4,0,1,1400,5,Garage,9,Yes
B2905042,61,F,UK,27,0,3,1200,5,Garage,3,No
A76143673,64,M,UK,22,0,1,1200,3,Road,3,No
A33865483,46,F,UK,24,0,0,1200,6,Garage,1,No
B11105314,79,F,UK,25,0,3,1600,4,Garage,2,Yes
A22307528,38,M,UK,6,0,2,1400,4,Garage,3,No
B42849224,70,M,UK,23,0,3,1200,4,Garage,11,No
A85216706,50,M,UK,28,8,2,1400,4,Road,9,Yes
A18403402,60,M,UK,36,0,4,1400,6,Garage,1,No
B67045699,33,M,UK,1,0,4,1400,3,Road,2,Yes
B93168436,58,M,UK,30,0,0,1200,2,Garage,3,No
B93076166,80,M,UK,49,0,1,1200,4,Garage,1,No
A65373294,46,F,UK,28,8,2,1200,2,Garage,7,Yes
A96680458,43,F,UK,5,0,4,1200,4,Garage,1,No
A24690987,26,M,UK,2,0,0,1400,6,Garage,16,No
A79555299,53,M,UK,28,8,0,1400,4,Garage,10,Yes
B46920226,48,F,UK,29,0,4,1400,3,Garage,4,No
B82454398,36,M,UK,8,0,3,1400,7,Garage,1,No
B16209270,49,M,UK,9,0,1,1800,4,Road,9,Yes
A56853966,32,M,UK,7,0,3,1600,3,Garage,1,No
A37100068,53,M,UK,7,8,3,1400,5,Road,7,Yes
A50576707,56,F,UK,20,0,4,1200,4,Garage,1,No
A20178651,68,M,UK,46,0,4,1400,4,Garage,8,No
A39554699,50,F,UK,32,0,2,1400,3,Garage,11,No
B51190198,40,F,UK,5,0,2,1200,4,Road,1,No
B77536164,71,F,UK,14,0,3,1200,3,Garage,1,Yes
A58728279,69,M,UK,5,0,0,1200,5,Road,10,Yes
A37531298,72,M,UK,23,0,3,1600,2,Garage,5,Yes
A10605317,46,F,UK,9,0,1,1400,6,Garage,3,No
A55015776,72,F,UK,24,0,0,1200,4,Garage,12,Yes
A41044034,37,M,UK,14,0,4,1400,6,Garage,2,No
B30226672,65,F,UK,38,0,0,1200,2,Garage,4,No
B20435949,52,M,UK,6,0,4,1200,6,Road,1,Yes
B54085365,54,F,UK,35,8,0,1600,5,Road,15,Yes
B72574337,75,M,UK,56,0,0,1600,3,Garage,3,Yes
B3688160,78,M,UK,15,0,4,1600,4,Garage,9,No
A73374624,19,F,UK,1,0,4,1200,6,Garage,4,No
A69058304,56,F,UK,37,0,1,1200,4,Garage,14,No
B89807652,28,F,UK,3,0,1,1200,4,Garage,6,No
A67015608,67,F,UK,24,0,3,1400,3,Garage,2,Yes
A67575854,35,M,UK,9,0,4,1400,4,Drive,4,No
B42465691,41,M,UK,10,0,3,1200,3,Drive,1,No
B48929588,80,F,UK,27,4,1,1400,5,Garage,8,Yes
A94795730,63,M,UK,5,0,0,1400,3,Garage,1,No
A43938331,51,F,UK,20,0,1,1200,5,Road,2,Yes
A76955116,39,F,UK,9,4,0,1200,4,Garage,13,Yes
A88714444,38,F,UK,2,0,2,1200,2,Garage,11,No
B9036077,25,M,UK,7,0,1,1400,4,Garage,4,No
A61007982,72,M,UK,45,8,1,1400,5,Garage,6,Yes
B64894586,61,F,UK,31,0,0,1400,3,Garage,6,No
B25058813,48,F,UK,21,8,0,1200,5,Garage,1,Yes
B82727745,60,F,UK,30,0,2,1200,2,Garage,11,No
B69083638,58,M,UK,8,4,2,1800,6,Road,1,Yes
A58856006,49,F,UK,23,0,4,1400,3,Garage,7,No
B28001288,25,M,UK,7,0,4,1200,3,Garage,1,No
B78290736,66,M,UK,47,0,1,1600,4,Garage,1,No
B6669707,72,M,UK,55,0,4,2000,4,Garage,2,No
B98803359,79,F,UK,34,0,2,1200,2,Garage,4,Yes
A52774744,67,M,UK,19,0,4,1600,5,Garage,1,No
A54779356,19,F,UK,1,0,3,1400,6,Road,2,Yes
B99907034,63,F,UK,21,0,2,1400,5,Garage,1,No
B961395,74,F,UK,25,4,4,1600,6,Garage,2,Yes
B90716654,65,M,UK,20,0,0,1400,3,Garage,16,Yes
B59509295,19,M,UK,2,0,2,1400,2,Garage,2,Yes
A34184516,36,M,UK,4,8,4,1200,4,Road,11,Yes
A73918249,26,M,UK,2,0,4,1200,5,Garage,10,No
A83292109,48,F,UK,14,0,1,1200,5,Garage,9,No
B99382838,63,M,UK,11,0,2,1400,6,Garage,4,No
A43971669,76,F,UK,5,0,0,1400,4,Garage,3,Yes
B33245500,45,M,UK,14,0,0,1400,6,Road,4,Yes
B93465488,65,M,UK,1,4,0,1600,3,Garage,10,No
B43473098,64,F,UK,29,0,4,1400,5,Road,1,Yes
A67173764,40,M,UK,4,0,3,1200,5,Garage,1,No
A85593598,42,M,UK,23,0,0,1200,3,Road,1,No
A45963786,39,F,UK,10,0,0,1200,2,Garage,9,No
B65402316,79,M,UK,52,0,3,1200,5,Garage,2,No
B62485212,63,M,UK,3,0,1,1200,5,Drive,1,No
B9713613,80,F,UK,56,0,1,1600,2,Drive,5,Yes
A47201953,36,M,UK,15,0,0,1200,6,Garage,3,No
B61309023,39,M,UK,15,0,3,1400,3,Garage,9,No
A38598669,38,M,UK,5,0,2,1400,2,Garage,3,No
A32946235,37,M,UK,12,0,2,1200,2,Garage,2,No
B72948774,57,M,UK,35,0,4,1400,6,Garage,8,No
A18867102,49,M,UK,25,0,0,1400,2,Road,6,No
B64275276,19,F,UK,1,0,4,1200,3,Drive,7,No
A19937833,67,F,UK,3,0,0,1200,5,Garage,11,Yes
A69242308,74,M,UK,13,0,2,1400,2,Garage,3,No
B78524490,47,M,UK,1,0,3,1400,4,Road,1,Yes
B70991439,65,F,UK,25,0,1,1400,2,Garage,5,No
B45389272,66,M,UK,21,4,2,1400,5,Garage,11,Yes
B47864926,31,F,UK,12,0,3,1200,5,Garage,1,No
B92687929,19,M,UK,2,0,4,1600,2,Road,9,Yes
A51393643,18,F,UK,1,0,0,1200,5,Garage,2,No
A79297007,21,F,UK,4,0,3,1600,5,Garage,5,Yes
B96684233,79,M,UK,61,0,4,1400,5,Garage,1,No
A17428134,69,F,UK,18,0,4,1400,2,Road,7,Yes
B6576704,58,F,UK,2,0,0,2200,7,Garage,1,Yes
B66465094,46,F,UK,9,0,1,1400,5,Drive,7,Yes
A12855355,61,F,UK,37,0,2,1800,3,Garage,3,No
A27585990,65,M,UK,9,4,1,1400,2,Road,1,Yes
B21348288,42,F,UK,7,0,0,1400,5,Garage,9,No
B5970983,49,M,UK,16,0,0,1600,3,Garage,1,No
A63881041,41,F,UK,23,0,0,1400,2,Garage,14,No
A19819582,61,M,UK,40,0,0,1200,5,Garage,4,No
B77357828,74,F,UK,56,0,2,1600,6,Road,10,Yes
A90255986,76,F,UK,48,0,1,1200,4,Garage,1,Yes
A11569176,51,M,UK,5,0,2,1400,3,Road,3,Yes
B2351748,62,F,UK,19,0,4,1400,4,Garage,14,Yes
B78512580,24,M,UK,5,0,1,1200,3,Garage,3,No
A14742910,58,M,UK,15,0,4,1400,4,Drive,8,No
B79162932,70,F,UK,40,0,4,1200,2,Garage,6,Yes
A17727476,38,F,UK,11,0,2,1200,2,Road,2,No
A23717701,26,F,UK,8,0,1,1200,2,Road,15,No
A9294410,68,M,UK,31,4,4,1800,6,Drive,7,Yes
B23283273,41,F,UK,13,0,2,1200,3,Road,1,No
A20209240,24,F,UK,5,0,0,1400,3,Garage,10,No
A78630662,24,F,UK,7,4,2,1200,6,Garage,6,Yes
B1707919,52,M,UK,11,8,1,1200,4,Garage,9,Yes
A50069599,77,M,UK,58,0,2,1200,6,Garage,1,No
A15449783,20,M,UK,1,0,3,1800,7,Garage,15,Yes
B62003974,69,M,UK,31,8,2,1200,4,Garage,2,Yes
B2519479,28,M,UK,6,0,3,1200,6,Garage,6,No
B18368562,27,F,UK,7,0,0,1200,6,Garage,1,No
B27237729,60,F,UK,25,0,1,1600,2,Garage,16,Yes
B94107345,25,F,UK,1,0,1,1200,5,Garage,19,No
B63575674,64,M,UK,17,0,0,1600,4,Road,1,Yes
B19512760,20,M,UK,2,0,3,1200,3,Garage,1,No
B42034549,64,M,UK,29,0,0,1200,4,Garage,4,No
A29735504,42,F,UK,15,0,0,1400,3,Garage,2,No
A69565926,79,M,UK,48,0,2,1200,2,Garage,10,No
A42605198,60,M,UK,4,0,2,1200,3,Garage,7,No
A70156600,33,F,UK,14,0,3,1600,4,Garage,13,No
B56530383,58,M,UK,6,0,1,1200,5,Garage,3,No
A42513469,54,F,UK,23,0,3,1400,5,Road,2,Yes
A92076281,46,F,UK,14,4,4,1200,4,Garage,2,Yes
A76608524,63,M,UK,19,0,4,1400,4,Garage,2,No
A93316044,54,M,UK,25,0,3,1400,4,Garage,11,No
A36382110,61,M,UK,30,0,2,1400,6,Garage,3,No
B49573106,52,M,UK,31,0,0,1600,4,Garage,3,No
B79358088,33,M,UK,8,0,4,1200,3,Garage,2,No
B8214824,62,M,UK,37,0,4,1400,3,Garage,1,No
B28735054,25,F,UK,3,0,0,1600,2,Drive,15,No
B41354084,64,M,UK,5,8,4,1400,3,Garage,10,Yes
A94622996,32,M,UK,13,0,2,1200,3,Garage,1,No
A49042472,41,F,UK,10,0,2,1400,2,Garage,4,No
B6968360,62,M,UK,40,0,3,1200,4,Garage,13,Yes
A29452619,80,M,UK,23,0,4,1200,6,Garage,1,No
B94669963,32,M,UK,11,0,0,1200,6,Drive,16,No
A37647656,62,M,UK,41,4,2,2000,7,Garage,4,Yes
A34918689,18,M,UK,1,0,2,1400,6,Road,3,Yes
A21410894,29,M,UK,12,0,3,1400,2,Road,14,No
B46164944,49,F,UK,2,0,4,1600,2,Road,1,No
B57015186,65,F,UK,47,0,4,1200,4,Drive,1,Yes
B79686252,80,F,UK,46,0,2,1600,3,Garage,2,Yes
B12945992,38,M,UK,14,0,1,2000,6,Garage,1,No
B95760829,46,M,UK,17,0,0,1200,3,Drive,2,No
B12840909,69,F,UK,32,0,1,1200,4,Garage,16,Yes
